ID_Perfume,perfume,brand,price,size,concentrate,top notes,mid notes,base notes,situation,gender,price_per_ml,price_per_ml_clip,combined_notes,price_log,notes_token_count,cluster
HRMN-0297,Fig-Urative ,Mine. Perfumery,192750.0,30.0,Edp,"bergamot, pink pepper, cardamom","orris root, violet, fig","vanilla, sandalwood, musk",Day,Unisex,6425.0,6425.0,"bergamot, pink pepper, cardamom, orris root, violet, fig, vanilla, sandalwood, musk",12.169154479479563,9,2
HRMN-0298,UNTAMED,Mine. Perfumery,305600.0,50.0,Edp,"citrus, pink pepper, orange blossom","toasted almond, sandalwood, juniper","oud, vanilla, indonesian patchouli",Night,Unisex,6112.0,6112.0,"citrus, pink pepper, orange blossom, toasted almond, sandalwood, juniper, oud, vanilla, indonesian patchouli",12.630035608520458,9,2
HRMN-0299,ETHEREAL EXTREME,Mine. Perfumery,305600.0,50.0,Edp,"toasted almond, bergamot, pink pepper","babys breath, ambergris, bezoin","maple, tonka bean, salted caramel",Night,Unisex,6112.0,6112.0,"toasted almond, bergamot, pink pepper, babys breath, ambergris, bezoin, maple, tonka bean, salted caramel",12.630035608520458,9,3
HRMN-0300,2022,Mine. Perfumery,338400.0,50.0,Edp,"bergamot, rhubarb",lily,vanilla,Day,Unisex,6768.0,6768.0,"bergamot, rhubarb, lily, vanilla",12.731986861792581,4,5
HRMN-0301,Sakura Sake,Mine. Perfumery,338400.0,50.0,Edp,"strawberry, momo peach, sake","blackcurrant, cherry blossom, rosewood oil","creamy sandalwood, ethyl maltol, ambrette",Day,Unisex,6768.0,6768.0,"strawberry, momo peach, sake, blackcurrant, cherry blossom, rosewood oil, creamy sandalwood, ethyl maltol, ambrette",12.731986861792581,9,1
HRMN-0302,TATAMI,Mine. Perfumery,274950.0,50.0,Edp,"plum, earl grey, orange blossom","peony rose, blackcurrant, bud lily of the valley","ambrettolide, violet leaf, tea leaf",Day,Unisex,5499.0,5499.0,"plum, earl grey, orange blossom, peony rose, blackcurrant, bud lily of the valley, ambrettolide, violet leaf, tea leaf",12.524348178954261,9,5
HRMN-0303,UNBOUND,Mine. Perfumery,418000.0,50.0,Edp,"nutmeg, cardamom, tobacco","taekwood, gula aren, mahogany","javanese vanilla, sandalwood, cacao",Versatile,Unisex,8360.0,8360.0,"nutmeg, cardamom, tobacco, taekwood, gula aren, mahogany, javanese vanilla, sandalwood, cacao",12.94323910384853,9,2
HRMN-0304,LUCID DREAMS,Mine. Perfumery,320800.0,50.0,Edp,"air, white peach, gardenia","solar, maltol, vanillin","white musk, ambergris, ambroxan",Day,Unisex,6416.0,6416.0,"air, white peach, gardenia, solar, maltol, vanillin, white musk, ambergris, ambroxan",12.67857627217662,9,1
HRMN-0305,FLORAISON ,Mine. Perfumery,320800.0,50.0,Edp,"pink pepper, peony, lychee, wild berry,","hedione, rose otto oil,","white musk, patchouli, bois de rose",Day,Unisex,6416.0,6416.0,"pink pepper, peony, lychee, wild berry, , hedione, rose otto oil, , white musk, patchouli, bois de rose",12.67857627217662,9,1
HRMN-0306,LA BOHÈME,Mine. Perfumery,260650.0,50.0,Edp,"forest mist, cannabis, raspberry ketone","oakmoss, violet, vanillin","patchouli, wild vetiver, ethyl maltol",Night,Unisex,5213.0,5213.0,"forest mist, cannabis, raspberry ketone, oakmoss, violet, vanillin, patchouli, wild vetiver, ethyl maltol",12.470937626751333,9,2
HRMN-0307,ALMALIKA,Mine. Perfumery,300750.0,50.0,Edp,"desert lavender, fir needle, black pepper, myrrh","lilac, desert rose","white oud, guaiacwood, vanillin",Night,Unisex,6015.0,6015.0,"desert lavender, fir needle, black pepper, myrrh, lilac, desert rose, white oud, guaiacwood, vanillin",12.61403795885218,9,2
HRMN-0308,ETHEREAL,Mine. Perfumery,300750.0,50.0,Edp,"vanillin, almond, hedione","bergamot, baby s breath, pink pepper","sandalwood, cashmeran and orange",Day,Unisex,6015.0,6015.0,"vanillin, almond, hedione, bergamot, baby s breath, pink pepper, sandalwood, cashmeran and orange",12.61403795885218,8,2
HRMN-0309,NARCOTIQUE,Mine. Perfumery,320800.0,50.0,Edp,"blood orange, bergamot, sicilian lemon","sea salt, cardamom, petitgrain","vetiver, cedarwood, ambrette",Day,Unisex,6416.0,6416.0,"blood orange, bergamot, sicilian lemon, sea salt, cardamom, petitgrain, vetiver, cedarwood, ambrette",12.67857627217662,9,2
HRMN-0310,Ruby Royale,Mine. Perfumery,320800.0,50.0,Xdp,"cassis, peony, rose, lavandin, violet","ruby, strawberry, white peach","ambroxan, patchouli, pine, amber",Night,Unisex,6416.0,6416.0,"cassis, peony, rose, lavandin, violet, ruby, strawberry, white peach, ambroxan, patchouli, pine, amber",12.67857627217662,12,1
HRMN-0311,Oud Absolute,Mine. Perfumery,345400.0,50.0,Xdp,"blackcurrant, wild berry, geranium","benzoin, jasmine, musk, resinous vetiver","amber, oud, ambroxan, patchouli, sandalwood, maltol",Night,Unisex,6908.0,6908.0,"blackcurrant, wild berry, geranium, benzoin, jasmine, musk, resinous vetiver, amber, oud, ambroxan, patchouli, sandalwood, maltol",12.752461339884503,13,2
HRMN-0312,With Love,Mine. Perfumery,423000.0,50.0,Edp,"baby s breath, coconut, mimosa","amber, sandalwood, vanillin",clean musk,Day,Unisex,8460.0,8460.0,"baby s breath, coconut, mimosa, amber, sandalwood, vanillin, clean musk",12.955129822091815,7,1
HRMN-0313,2021,Mine. Perfumery,423000.0,50.0,Edp,"urban greenery, lemon zest, pink pepper","rose futuristic florals, ozonic woods","dry woods, benzoin, tonka bean, dripping honey",Day,Unisex,8460.0,8460.0,"urban greenery, lemon zest, pink pepper, rose futuristic florals, ozonic woods, dry woods, benzoin, tonka bean, dripping honey",12.955129822091815,9,3
HRMN-0314,Beige 96,Mine. Perfumery,320800.0,50.0,Edp,"juniper berry, skin accord, musk mallow","suede, rose","sandalwood, vetiver, orange, clary sage",Versatile,Unisex,6416.0,6416.0,"juniper berry, skin accord, musk mallow, suede, rose, sandalwood, vetiver, orange, clary sage",12.67857627217662,9,2
HRMN-0315,Miracle in Scent,Fordive,299000.0,50.0,Xdp,"pink pepper, violet leaf, english rose","orchid, nutmeg, raspberry","leather, ink, tonka bean, musk",Versatile,Unisex,5980.0,5980.0,"pink pepper, violet leaf, english rose, orchid, nutmeg, raspberry, leather, ink, tonka bean, musk",12.608202196848836,10,3
HRMN-0316,Royal,Fordive,279000.0,100.0,Edp,"pineapple, mint","incense, cumin, jasmine","caramel, amber, tobacco",Night,Male,2790.0,2790.0,"pineapple, mint, incense, cumin, jasmine, caramel, amber, tobacco",12.53897064502647,8,2
HRMN-0317,Utopia,Fordive,249000.0,100.0,Edp,"rhubarb, grapefruit","cherry, vanilla, cinnamon","cashmere wood, virginia cedarwood, amber",Versatile,Female,2490.0,2490.0,"rhubarb, grapefruit, cherry, vanilla, cinnamon, cashmere wood, virginia cedarwood, amber",12.425212191503038,8,1
HRMN-0318,Fordive 1970,Fordive,279000.0,100.0,Edp,"pink pepper, juniper, violet, grapefruit","cinnamon, sage, vanilla","amber, tonka bean, toffee, oak",Night,Male,2790.0,2790.0,"pink pepper, juniper, violet, grapefruit, cinnamon, sage, vanilla, amber, tonka bean, toffee, oak",12.53897064502647,11,3
HRMN-0319,Atlantis,Fordive,249000.0,100.0,Edp,"grapefruit, black currant, sea salt","lily of the valley, pine, jasmine","amber, praline",Day,Unisex,2490.0,2490.0,"grapefruit, black currant, sea salt, lily of the valley, pine, jasmine, amber, praline",12.425212191503038,8,5
HRMN-0320,Feeling Good,Fordive,249000.0,100.0,Edp,"rasberry, peony","candy, ambery","praline, musky, floral",Night,Female,2490.0,2490.0,"rasberry, peony, candy, ambery, praline, musky, floral",12.425212191503038,7,1
HRMN-0321,Echoes Of Aqua,Nostalgy,299000.0,50.0,Edp,"apple, bergamot, orange, ginger","orange blossom, george, pineapple","ambroxan, akigalawood, cedar, musk",Versatile,Unisex,5980.0,5980.0,"apple, bergamot, orange, ginger, orange blossom, george, pineapple, ambroxan, akigalawood, cedar, musk",12.608202196848836,11,4
HRMN-0322,Nocturnal Oud,Nostalgy,290000.0,50.0,Xdp,"saffron, cardamom, coriander, pink pepper, raspberry","leather, jasmine sambac, orris, vanilla, orange flower","musk, vanilla, amber, cedarwood, coconut",Night,Unisex,5800.0,5800.0,"saffron, cardamom, coriander, pink pepper, raspberry, leather, jasmine sambac, orris, vanilla, orange flower, musk, vanilla, amber, cedarwood, coconut",12.577639650232573,15,2
HRMN-0323,Rose in the Attic,Nostalgy,280000.0,50.0,Xdp,"bulgarian rose, saffron, bergamot","agarwood, sandalwood, vetiver","amber, musk, cedar",Night,Unisex,5600.0,5600.0,"bulgarian rose, saffron, bergamot, agarwood, sandalwood, vetiver, amber, musk, cedar",12.54254845357358,9,2
HRMN-0324,Tranquil Corner,Nostalgy,280000.0,50.0,Xdp,"green tea leaves, petitgrain, mandarin orange","jasmine, muguet, orange blossom, iris","white chocolate, musk, moss, cedar, vetiver",Day,Unisex,5600.0,5600.0,"green tea leaves, petitgrain, mandarin orange, jasmine, muguet, orange blossom, iris, white chocolate, musk, moss, cedar, vetiver",12.54254845357358,12,4
HRMN-0325,Ginger Pandan Bread,Nostalgy,289999.0,50.0,Edp,"ginger, pandan leaf","rice, coconut milk","brown sugar, vanilla",Versatile,Unisex,5799.98,5799.98,"ginger, pandan leaf, rice, coconut milk, brown sugar, vanilla",12.577636201962656,6,1
HRMN-0326,Fleur Du Glace,Nostalgy,290000.0,50.0,Xdp,"moringa, acassia, bergamote, honeysuckle","iris, jasmine, tuberose, gardenia","vanilla, coconut milk, sandalwood, musk",Day,Unisex,5800.0,5800.0,"moringa, acassia, bergamote, honeysuckle, iris, jasmine, tuberose, gardenia, vanilla, coconut milk, sandalwood, musk",12.577639650232573,12,4
HRMN-0327,Winter in Rovaniemi,Nostalgy,290000.0,50.0,Xdp,"bergamot, ylang ylang, almond","rose, iris, opoponax, cardamom","vanilla, amber, patchouli, musk, tonka bean",Night,Unisex,5800.0,5800.0,"bergamot, ylang ylang, almond, rose, iris, opoponax, cardamom, vanilla, amber, patchouli, musk, tonka bean",12.577639650232573,12,0
HRMN-0328,Teh Sereh,Nostalgy,289999.0,50.0,Xdp,"black tea, chammomile, orange","lemongrass, jasmine","cedar, bergamot, musk",Day,Unisex,5799.98,5799.98,"black tea, chammomile, orange, lemongrass, jasmine, cedar, bergamot, musk",12.577636201962656,8,4
HRMN-0329,Summer in Holland,Nostalgy,279999.0,50.0,Xdp,"lemon, calabrian bergamot, orange peel, rhuburb, mint","pink tulip, jasmine, carnation, neroli, ambroxan, citron","green notes, chinese black tea, amber, freesia, vetiver",Day,Unisex,5599.98,5599.98,"lemon, calabrian bergamot, orange peel, rhuburb, mint, pink tulip, jasmine, carnation, neroli, ambroxan, citron, green notes, chinese black tea, amber, freesia, vetiver",12.542544882151386,16,4
HRMN-0330,Profane Pleasure,Nostalgy,280000.0,50.0,Xdp,"chocolate truffle, dark chocolate, tobacco leaf, spices","cacao pod, vanilla, tonka bean, tobacco blossoms","cloves, dried fruits, woody notes, musk",Night,Unisex,5600.0,5600.0,"chocolate truffle, dark chocolate, tobacco leaf, spices, cacao pod, vanilla, tonka bean, tobacco blossoms, cloves, dried fruits, woody notes, musk",12.54254845357358,12,3
HRMN-0331,Burlesque Night,Nostalgy,368000.0,50.0,Edp,"neroli, black pepper, cardamom","iris, violet, geranium, mate","amber, sandalwood, cedar, patchouli",Night,Unisex,7360.0,7360.0,"neroli, black pepper, cardamom, iris, violet, geranium, mate, amber, sandalwood, cedar, patchouli",12.81584093453868,11,2
HRMN-0332,Violet Vonce,Verbena,150000.0,100.0,Edp,"pink pepper, black currant, pear","rose, osmanthus, jasmine","woody, caramel, amber",Versatile,Female,1500.0,1500.0,"pink pepper, black currant, pear, rose, osmanthus, jasmine, woody, caramel, amber",11.918397239722838,9,2
HRMN-0333,Strawberry Float,Verbena,150000.0,100.0,Edp,"orange, white pepper, blackcurrant, blackberry","strawberry, violet, lily of the valley, jasmine","amber, moss, vanilla, caramel",Versatile,Female,1500.0,1500.0,"orange, white pepper, blackcurrant, blackberry, strawberry, violet, lily of the valley, jasmine, amber, moss, vanilla, caramel",11.918397239722838,12,5
HRMN-0334,Thriverail,Verbena,75000.0,50.0,Edp,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon","violet, jasmine","musk, vanilla, cashmeran, woody notes, oakmoss, amber, patchouli",Versatile,Female,1500.0,1500.0,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon, violet, jasmine, musk, vanilla, cashmeran, woody notes, oakmoss, amber, patchouli",11.225256725762893,16,4
HRMN-0335,Snowdrop,Verbena,150000.0,100.0,Edp,"orange blossom, bergamo","tuberose, indian jasmine","madagascar vanilla, white musk",Versatile,Female,1500.0,1500.0,"orange blossom, bergamo, tuberose, indian jasmine, madagascar vanilla, white musk",11.918397239722838,6,4
HRMN-0336,Secret Noir,Verbena,150000.0,100.0,Edp,"pear, pink pepper, orange blossom","coffee, jasmine, bitter almond, licorice","vanilla, patchouli, cedar, cashmere wood",Night,Female,1500.0,1500.0,"pear, pink pepper, orange blossom, coffee, jasmine, bitter almond, licorice, vanilla, patchouli, cedar, cashmere wood",11.918397239722838,11,4
HRMN-0337,Miss World,Verbena,150000.0,100.0,Edp,"litchi, rhubarb, bergamot, nutmeg","turkish rose, peony, musk, petalia, vanilla","cashmeran, cedar, haitian vetiver, incense",Versatile,Female,1500.0,1500.0,"litchi, rhubarb, bergamot, nutmeg, turkish rose, peony, musk, petalia, vanilla, cashmeran, cedar, haitian vetiver, incense",11.918397239722838,13,1
HRMN-0338,Suga Bourbon,Unke Naru,269000.0,50.0,Xdp,"lychee, tropical fruits","peony, rose","sugar vanilla, woody notes",Versatile,Unisex,5380.0,5380.0,"lychee, tropical fruits, peony, rose, sugar vanilla, woody notes",12.502470376049185,6,1
HRMN-0339,Jenggala,Unke Naru,269000.0,50.0,Xdp,"bergamot, pomelo, cinnamon, clove","lavandin, geranium, coconut","cedarwood, vanilla, balsamic, amber",Night,Unisex,5380.0,5380.0,"bergamot, pomelo, cinnamon, clove, lavandin, geranium, coconut, cedarwood, vanilla, balsamic, amber",12.502470376049185,11,2
HRMN-0340,Ayodhya,Unke Naru,269000.0,50.0,Xdp,"rose, blackcurrant, lavender","jasmine, cedarwood, musk",lily of the valley,Day,Unisex,5380.0,5380.0,"rose, blackcurrant, lavender, jasmine, cedarwood, musk, lily of the valley",12.502470376049185,7,5
HRMN-0341,Kala Jingga,Unke Naru,269000.0,50.0,Xdp,"mandarin, wallflower, lemon, sweet orange","frangipani, violet, tuberose","vetiver, cedarwood",Day,Unisex,5380.0,5380.0,"mandarin, wallflower, lemon, sweet orange, frangipani, violet, tuberose, vetiver, cedarwood",12.502470376049185,9,4
HRMN-0342,Tesso Nilo,Unke Naru,269000.0,50.0,Xdp,"bergamot, juniper berry, cypress","rose, jasmine, cedarwood",guaiacwood,Day,Unisex,5380.0,5380.0,"bergamot, juniper berry, cypress, rose, jasmine, cedarwood, guaiacwood",12.502470376049185,7,1
HRMN-0343,Shower of Spring,Unke Naru,378000.0,100.0,Edp,"green apple, blackcurrant, plum","rose, violet, sambac jasmine","vetiver, sandalwood, musk",Day,Unisex,3780.0,3780.0,"green apple, blackcurrant, plum, rose, violet, sambac jasmine, vetiver, sandalwood, musk",12.84265212010087,9,1
HRMN-0344,Cocoa Mint,Unke Naru,378000.0,100.0,Edp,"hazelnut, strawberry","cocoa bean, peppermint","vanilla, milk chocolate",Day,Unisex,3780.0,3780.0,"hazelnut, strawberry, cocoa bean, peppermint, vanilla, milk chocolate",12.84265212010087,6,3
HRMN-0345,Berry Brûlée,Unke Naru,378000.0,100.0,Edp,"blackcurrant, blueberry",cheesecake,white musk,Day,Unisex,3780.0,3780.0,"blackcurrant, blueberry, cheesecake, white musk",12.84265212010087,4,1
HRMN-0346,For Me,Unke Naru,589000.0,100.0,Edp,"apple blossom, cinnamon flower, styrax gum","rose, cedarwood, sambac jasmine","white musk, sandalwood, cashmere wood",Versatile,Unisex,5890.0,5890.0,"apple blossom, cinnamon flower, styrax gum, rose, cedarwood, sambac jasmine, white musk, sandalwood, cashmere wood",13.286183160425152,9,1
HRMN-0347,PERSIAN LEATHER,Moen,288000.0,50.0,Edp,"geranium, rosemary, bergamot, green notes","rose, clove, cinnamon, osmanthus, incense","leather, patchouli, vetiver, sandalwood, cedar, amber",Night,Male,5760.0,5760.0,"geranium, rosemary, bergamot, green notes, rose, clove, cinnamon, osmanthus, incense, leather, patchouli, vetiver, sandalwood, cedar, amber",12.570719231334277,15,2
HRMN-0348,Golden Poetry,Moen,388000.0,50.0,Edp,"pistachio, white peach, bergamot","tuberose, ylang ylang, jasmine, orange blossom, lily of the valley",coconut amber ambroxan vanilla,Versatile,Female,7760.0,7760.0,"pistachio, white peach, bergamot, tuberose, ylang ylang, jasmine, orange blossom, lily of the valley, coconut amber ambroxan vanilla",12.868763195921677,9,0
HRMN-0349,MOON,Moen,388000.0,100.0,Edp,"cardamom, frankincense, oud","rose, sandalwood, sichuan pepper, vetiver","amber, birch, tonka bean, vanilla",Versatile,Unisex,3880.0,3880.0,"cardamom, frankincense, oud, rose, sandalwood, sichuan pepper, vetiver, amber, birch, tonka bean, vanilla",12.868763195921677,11,3
HRMN-0350,CLOUDS,Moen,288000.0,50.0,Edp,"aldehydes, iris, daisy, carrot","water notes, clary sage, turkish rose","woody notes, green, musk",Versatile,Unisex,5760.0,5760.0,"aldehydes, iris, daisy, carrot, water notes, clary sage, turkish rose, woody notes, green, musk",12.570719231334277,10,1
HRMN-0351,THE MYTH,Moen,288000.0,50.0,Edp,"fennel, bergamot, vetiver","myrrh, olibanum, cedar, rosemary","benzoin, vanilla, musk",Night,Unisex,5760.0,5760.0,"fennel, bergamot, vetiver, myrrh, olibanum, cedar, rosemary, benzoin, vanilla, musk",12.570719231334277,10,2
HRMN-0352,Eminences,Moen,258000.0,50.0,Edp,"calabrian bergamot, ginger","water notes, sage, geranium","ambroxan, amber",Versatile,Unisex,5160.0,5160.0,"calabrian bergamot, ginger, water notes, sage, geranium, ambroxan, amber",12.460718739865236,7,2
HRMN-0353,Mindfulness,Moen,258000.0,50.0,Edp,"verbena, iris, lavender","mint, cardamom, violet","papyrus, leather, sandalwood, amber, cedar",Versatile,Unisex,5160.0,5160.0,"verbena, iris, lavender, mint, cardamom, violet, papyrus, leather, sandalwood, amber, cedar",12.460718739865236,11,2
HRMN-0354,SACRED SPICES,Moen,288000.0,50.0,Edp,"tobacco leaf, cognac, cloves","tonka bean, cinnamon, vanilla, cacao","vanilla, sandalwood",Night,Unisex,5760.0,5760.0,"tobacco leaf, cognac, cloves, tonka bean, cinnamon, vanilla, cacao, vanilla, sandalwood",12.570719231334277,9,3
HRMN-0355,GREEN ROSE,Moen,288000.0,50.0,Edp,"cassis, blackcurrant leaf","saffron, turkish rose","musk, cedar, ambergris",Versatile,Unisex,5760.0,5760.0,"cassis, blackcurrant leaf, saffron, turkish rose, musk, cedar, ambergris",12.570719231334277,7,1
HRMN-0356,HEDONE,Moen,288000.0,50.0,Edp,"pear, tangerine","neroli, jasmine","vanilla, amber, whitemusk",Versatile,Female,5760.0,5760.0,"pear, tangerine, neroli, jasmine, vanilla, amber, whitemusk",12.570719231334277,7,4
HRMN-0357,Morning Tea,Moen,288000.0,50.0,Edp,"tuberose, leaf, white tea","jasmine, camelia","musk, pink pepper",Day,Female,5760.0,5760.0,"tuberose, leaf, white tea, jasmine, camelia, musk, pink pepper",12.570719231334277,7,2
HRMN-0358,SALTED WHISPER,Moen,288000.0,50.0,Edp,"sage, grapefruit",sea salt,ambrette,Day,Unisex,5760.0,5760.0,"sage, grapefruit, sea salt, ambrette",12.570719231334277,4,2
HRMN-0359,Jammy,Moen,288000.0,50.0,Edp,"citrus, iris","leaves, bergamot","musk, ambergris, sandalwood",Day,Female,5760.0,5760.0,"citrus, iris, leaves, bergamot, musk, ambergris, sandalwood",12.570719231334277,7,1
